Date,Close
2007-05-11,1.1310315434047677
2007-05-14,1.1344825731274852
2007-05-15,1.1310315434047677
2007-05-16,1.1310315434047677
2007-05-18,1.1379294649248761
2007-05-21,1.1379294649248761
2007-05-22,1.1103419167697701
2007-05-23,1.1344825731274852
2007-05-24,1.1517211700397656
2007-05-25,1.1517211700397656
2007-05-28,1.2034452366272599
2007-05-29,1.2172410796674764
2007-05-30,1.2275858929849752
2007-05-31,1.2344796765797565
2007-06-01,1.2241348632622577
2007-06-04,1.213790049944759
2007-06-05,1.1793087181948716
2007-06-07,1.1413763567222668
2007-06-08,1.165517013079982
2007-06-11,1.1862066397149797
2007-06-12,1.2068962663499774
2007-06-13,1.213790049944759
2007-06-14,1.210343158147368
2007-06-15,1.2551693032147544
2007-06-18,1.2482755196199729
2007-06-19,1.2344796765797565
2007-06-20,1.2310327847823659
2007-06-21,1.1965514530324786
2007-06-25,1.1965514530324786
2007-06-26,1.175861826397481
2007-06-27,1.1517211700397656
2007-06-28,1.165517013079982
2007-06-29,1.1724107966747632
2007-07-02,1.1689639048773726
2007-07-03,1.1586190915598737
2007-07-04,1.1724107966747632
2007-07-05,1.1999983448298692
2007-07-06,1.2068962663499774
2007-07-09,1.213790049944759
2007-07-10,1.213790049944759
2007-07-11,1.193100423309761
2007-07-12,1.2068962663499774
2007-07-13,1.2068962663499774
2007-07-16,1.1999983448298692
2007-07-17,1.1965514530324786
2007-07-18,1.1999983448298692
2007-07-19,1.1965514530324786
2007-07-20,1.2068962663499774
2007-07-23,1.210343158147368
2007-07-24,1.220687971464867
2007-07-25,1.2310327847823659
2007-07-26,1.1862066397149797
2007-07-27,1.155172199762483
2007-07-30,1.1827556099922623
2007-07-31,1.193100423309761
2007-08-01,1.1620659833572644
2007-08-02,1.1724107966747632
2007-08-03,1.1586190915598737
2007-08-06,1.1137929464924876
2007-08-07,1.1241377598099864
2007-08-08,1.1517211700397656
2007-08-09,1.1517211700397656
2007-08-10,1.1310315434047677
2007-08-13,1.1241377598099864
2007-08-14,1.1172398382898783
2007-08-15,1.0448261450673861
2007-08-16,1.0137917051148895
2007-08-17,1.0051724066587495
2007-08-20,1.0068937835947813
2007-08-21,0.9844827800237517
2007-08-22,0.9931020784798918
2007-08-23,1.0482730368647768
2007-08-24,1.0517240665874943
2007-08-27,1.0413792532699955
2007-08-28,1.0258620332937471
2007-08-29,1.055170958384885
2007-08-30,1.055170958384885
2007-08-31,1.055170958384885
2007-09-03,1.0586178501822756
2007-09-04,1.0620688799049933
2007-09-05,1.055170958384885
2007-09-06,1.0517240665874943
2007-09-07,1.0172385969122801
2007-09-10,1.001721376936032
2007-09-11,1.0051724066587495
2007-09-12,1.0206896266349978
2007-09-13,1.0224110035710297
2007-09-14,1.0051724066587495
2007-09-17,0.9896551866825011
2007-09-18,1.0
2007-09-19,1.0137917051148895
2007-09-20,1.0206896266349978
2007-09-21,1.0120661902535308
2007-09-24,1.0
2007-09-25,1.0
2007-09-26,1.0258620332937471
2007-09-27,1.0293089250911378
2007-09-28,1.0413792532699955
2007-10-01,1.037928223547278
2007-10-02,1.0120661902535308
2007-10-03,0.9965489702772825
2007-10-04,0.9948275933412506
2007-10-05,1.0034468917973907
2007-10-08,1.0137917051148895
2007-10-09,1.0086192984561402
2007-10-10,1.0155172199762483
2007-10-11,1.0206896266349978
2007-10-12,1.0327558168885285
2007-10-15,1.0293089250911378
2007-10-16,1.0172385969122801
2007-10-17,1.0241365184323885
2007-10-18,1.0241365184323885
2007-10-19,1.0275834102297792
2007-10-22,1.0172385969122801
2007-10-23,1.0275834102297792
2007-10-24,1.0137917051148895
2007-10-25,1.0206896266349978
2007-10-26,1.0155172199762483
2007-10-29,1.0120661902535308
2007-10-30,1.0120661902535308
2007-10-31,1.0275834102297792
2007-11-01,1.0137917051148895
2007-11-02,1.0120661902535308
2007-11-05,0.9775848585036435
2007-11-06,0.9793103733650023
2007-11-07,0.9879296718211423
2007-11-08,0.9948275933412506
2007-11-09,1.001721376936032
2007-11-12,1.0034468917973907
2007-11-13,1.0258620332937471
2007-11-14,1.0448261450673861
2007-11-15,1.0275834102297792
2007-11-16,1.0327558168885285
2007-11-19,1.0310344399524967
2007-11-20,1.037928223547278
2007-11-21,1.037928223547278
2007-11-22,0.9982744851386413
2007-11-23,0.9982744851386413
2007-11-26,0.9931020784798918
2007-11-27,0.9896551866825011
2007-11-28,1.0068937835947813
2007-11-29,1.0293089250911378
2007-11-30,1.0344813317498873
2007-12-03,1.0344813317498873
2007-12-04,0.9844827800237517
2007-12-05,0.991376563618533
2007-12-06,1.001721376936032
2007-12-07,1.0034468917973907
2007-12-10,1.0258620332937471
2007-12-11,1.037928223547278
2007-12-12,1.0206896266349978
2007-12-13,1.0172385969122801
2007-12-14,0.9965489702772825
2007-12-17,0.9586207467300045
2007-12-18,0.9017242734837607
2007-12-19,0.8913794601662618
2007-12-20,0.8775836171260455
2007-12-21,0.8741367253286547
2007-12-27,0.8465491771735488
2007-12-28,0.8068954387649121
2008-01-02,0.8586195053524065
2008-01-03,0.8586195053524065
2008-01-04,0.8310319571973005
2008-01-07,0.8500002068962663
2008-01-08,0.8568939904910476
2008-01-09,0.834482986920018
2008-01-10,0.8327574720586592
2008-01-11,0.8500002068962663
2008-01-14,0.8655174268725147
2008-01-15,0.8413767705147994
2008-01-16,0.8327574720586592
2008-01-17,0.834482986920018
2008-01-18,0.8137933602850203
2008-01-21,0.799997517244804
2008-01-22,0.8275850653999098
2008-01-23,0.8224126587411604
2008-01-24,0.8327574720586592
2008-01-25,0.8310319571973005
2008-01-28,0.8224126587411604
2008-01-29,0.8448278002375169
2008-01-30,0.8293105802612686
2008-01-31,0.8293105802612686
2008-02-01,0.8431022853761582
2008-02-04,0.8568939904910476
2008-02-05,0.8379298787174088
2008-02-06,0.8137933602850203
2008-02-07,0.8293105802612686
2008-02-08,0.8396553935787675
2008-02-11,0.8448278002375169
2008-02-12,0.8327574720586592
2008-02-13,0.8500002068962663
2008-02-14,0.8465491771735488
2008-02-15,0.8413767705147994
2008-02-18,0.8362043638560499
2008-02-19,0.8396553935787675
2008-02-20,0.8448278002375169
2008-02-21,0.9655145303247858
2008-02-22,0.9948275933412506
2008-02-25,1.0241365184323885
2008-02-26,1.0620688799049933
2008-02-27,1.0413792532699955
2008-02-28,1.0448261450673861
2008-02-29,1.0620688799049933
2008-03-03,1.065515771702384
2008-03-04,1.082758506539991
2008-03-05,1.0758605850198828
2008-03-06,1.065515771702384
2008-03-07,1.055170958384885
2008-03-10,1.0275834102297792
2008-03-11,1.0344813317498873
2008-03-12,1.0241365184323885
2008-03-13,1.0258620332937471
2008-03-14,1.0344813317498873
2008-03-17,1.0482730368647768
2008-03-18,1.0620688799049933
2008-03-19,1.0999971034522713
2008-03-20,1.0689626634997746
2008-03-25,1.1034481331749888
2008-03-26,1.0724136932224921
2008-03-27,1.1241377598099864
2008-03-28,1.1413763567222668
2008-03-31,1.1310315434047677
2008-04-01,1.1827556099922623
2008-04-02,1.1999983448298692
2008-04-03,1.193100423309761
2008-04-04,1.1241377598099864
2008-04-07,1.0931033198574898
2008-04-08,1.0689626634997746
2008-04-09,1.082758506539991
2008-04-10,1.082758506539991
2008-04-11,1.0793074768172735
2008-04-14,1.0724136932224921
2008-04-15,1.0862053983373816
2008-04-16,1.0793074768172735
2008-04-17,1.0896522901347723
2008-04-18,1.0931033198574898
2008-04-21,1.0931033198574898
2008-04-22,1.0793074768172735
2008-04-23,1.0896522901347723
2008-04-24,1.1137929464924876
2008-04-25,1.1689639048773726
2008-04-28,1.155172199762483
2008-04-29,1.1793087181948716
2008-04-30,1.175861826397481
2008-05-02,1.2172410796674764
2008-05-05,1.1862066397149797
2008-05-06,1.193100423309761
2008-05-07,1.213790049944759
2008-05-08,1.2310327847823659
2008-05-09,1.2275858929849752
2008-05-12,1.213790049944759
2008-05-13,1.237930706302474
2008-05-14,1.2517224114173637
2008-05-15,1.2655141165322532
2008-05-16,1.2655141165322532
2008-05-19,1.2413775980998647
2008-05-20,1.213790049944759
2008-05-21,1.1965514530324786
2008-05-22,1.1586190915598737
2008-05-23,1.1413763567222668
2008-05-26,1.127584651607377
2008-05-27,1.1448273864449843
2008-05-28,1.1137929464924876
2008-05-29,1.1413763567222668
2008-05-30,1.1379294649248761
2008-06-02,1.1413763567222668
2008-06-03,1.155172199762483
2008-06-04,1.1896535315123704
2008-06-05,1.1827556099922623
2008-06-09,1.1103419167697701
2008-06-10,1.0758605850198828
2008-06-11,1.0862053983373816
2008-06-12,1.082758506539991
2008-06-13,1.082758506539991
2008-06-16,1.082758506539991
2008-06-17,1.0965502116548804
2008-06-18,1.0724136932224921
2008-06-19,1.0620688799049933
2008-06-23,1.0448261450673861
2008-06-24,1.0482730368647768
2008-06-25,1.0448261450673861
2008-06-26,1.0482730368647768
2008-06-27,1.0931033198574898
2008-06-30,1.1344825731274852
2008-07-01,1.0862053983373816
2008-07-02,1.0724136932224921
2008-07-03,1.0620688799049933
2008-07-04,1.065515771702384
2008-07-07,1.0793074768172735
2008-07-08,1.082758506539991
2008-07-09,1.065515771702384
2008-07-10,1.0413792532699955
2008-07-11,1.0517240665874943
2008-07-14,1.055170958384885
2008-07-15,1.0344813317498873
2008-07-16,1.0137917051148895
2008-07-17,1.0137917051148895
2008-07-18,1.0086192984561402
2008-07-21,1.0241365184323885
2008-07-22,1.0172385969122801
2008-07-23,1.0275834102297792
2008-07-24,1.0034468917973907
2008-07-25,1.0068937835947813
2008-07-28,1.0137917051148895
2008-07-29,1.0137917051148895
2008-07-30,1.0620688799049933
2008-07-31,1.055170958384885
2008-08-01,1.0517240665874943
2008-08-04,1.055170958384885
2008-08-05,1.0293089250911378
2008-08-06,1.0517240665874943
2008-08-07,1.082758506539991
2008-08-08,1.1034481331749888
2008-08-11,1.0896522901347723
2008-08-12,1.0344813317498873
2008-08-13,1.0275834102297792
2008-08-14,1.0051724066587495
2008-08-15,1.001721376936032
2008-08-18,0.9844827800237517
2008-08-19,0.9344800903722893
2008-08-20,0.9448249036897881
2008-08-21,0.9413780118923974
2008-08-22,0.9431035267537562
2008-08-25,0.955169717007287
2008-08-26,0.9534483400712551
2008-08-27,0.9413780118923974
2008-08-28,0.9396524970310387
2008-08-29,0.9517228252098963
2008-09-01,0.955169717007287
2008-09-02,0.9310331985748985
2008-09-03,0.9310331985748985
2008-09-04,0.8913794601662618
2008-09-05,0.8827560237847949
2008-09-08,0.8948263519636525
2008-09-09,0.8862070535075124
2008-09-10,0.8793091319874042
2008-09-11,0.8551726135550157
2008-09-12,0.8568939904910476
2008-09-15,0.8586195053524065
2008-09-16,0.8396553935787675
2008-09-17,0.8482746920349076
2008-09-18,0.8034485469675214
2008-09-19,0.8068954387649121
2008-09-22,0.7931037336500225
2008-09-23,0.7689630772923073
2008-09-24,0.7862058121299144
2008-09-25,0.8172402520824109
2008-09-26,0.8068954387649121
2008-09-29,0.7931037336500225
2008-09-30,0.8017230321061627
2008-10-01,0.8034485469675214
2008-10-02,0.8068954387649121
2008-10-03,0.8206871438798017
2008-10-06,0.7844802972685556
2008-10-07,0.7586182639748084
2008-10-08,0.6896556004750338
2008-10-09,0.6879300856136751
2008-10-10,0.6482763472050384
2008-10-13,0.753445857316059
2008-10-14,0.7775865136737742
2008-10-15,0.73448174554242
2008-10-16,0.6879300856136751
2008-10-17,0.7103452271100316
2008-10-20,0.7241369322249211
2008-10-21,0.7310348537450293
2008-10-22,0.7068941973873141
2008-10-23,0.651723239002429
2008-10-24,0.6206887990499323
2008-10-27,0.5500006206887991
2008-10-28,0.5793095457799369
2008-10-29,0.5793095457799369
2008-10-30,0.5862074673000451
2008-10-31,0.6482763472050384
2008-11-03,0.7206900404275304
2008-11-04,0.8068954387649121
2008-11-05,0.7965506254474132
2008-11-06,0.8034485469675214
2008-11-07,0.8258595505385511
2008-11-10,0.8362043638560499
2008-11-11,0.8017230321061627
2008-11-12,0.7327562306810612
2008-11-13,0.7655161854949166
2008-11-14,0.798276140308772
2008-11-17,0.7741354839510567
2008-11-18,0.8086209536262708
2008-11-19,0.7758609988124154
2008-11-20,0.7465520737212776
2008-11-21,0.7241369322249211
2008-11-24,0.7931037336500225
2008-11-25,0.8051699239035534
2008-11-26,0.7931037336500225
2008-11-27,0.8137933602850203
2008-11-28,0.8068954387649121
2008-12-01,0.7827589203325237
2008-12-02,0.7948251105860544
2008-12-03,0.7931037336500225
2008-12-04,0.8068954387649121
2008-12-05,0.7913782187886638
2008-12-08,0.8206871438798017
2008-12-09,0.8362043638560499
2008-12-10,0.8586195053524065
2008-12-11,0.8551726135550157
2008-12-12,0.8586195053524065
2008-12-15,0.8672388038085466
2008-12-16,0.8758622401900136
2008-12-17,0.872411210467296
2008-12-18,0.8586195053524065
2008-12-19,0.834482986920018
2008-12-22,0.8206871438798017
2008-12-23,0.8086209536262708
2008-12-29,0.7586182639748084
2008-12-30,0.7310348537450293
2009-01-02,0.7931037336500225
2009-01-05,0.8086209536262708
2009-01-07,0.853447098693657
2009-01-08,0.8551726135550157
2009-01-09,0.8672388038085466
2009-01-12,0.834482986920018
2009-01-13,0.8448278002375169
2009-01-14,0.834482986920018
2009-01-15,0.8155147372210522
2009-01-16,0.8448278002375169
2009-01-19,0.8448278002375169
2009-01-20,0.8275850653999098
2009-01-21,0.8034485469675214
2009-01-22,0.8172402520824109
2009-01-23,0.8448278002375169
2009-01-26,0.8172402520824109
2009-01-27,0.8206871438798017
2009-01-28,0.8206871438798017
2009-01-29,0.8068954387649121
2009-01-30,0.8241381736025192
2009-02-02,0.799997517244804
2009-02-03,0.789652703927305
2009-02-04,0.8068954387649121
2009-02-05,0.8137933602850203
2009-02-06,0.7965506254474132
2009-02-09,0.8034485469675214
2009-02-10,0.8068954387649121
2009-02-11,0.8017230321061627
2009-02-12,0.8068954387649121
2009-02-13,0.8120678454236615
2009-02-16,0.8413767705147994
2009-02-17,0.8224126587411604
2009-02-18,0.8482746920349076
2009-02-19,0.8103423305623028
2009-02-20,0.8206871438798017
2009-02-23,0.8155147372210522
2009-02-24,0.8137933602850203
2009-02-25,0.8241381736025192
2009-02-26,0.8413767705147994
2009-02-27,0.889653945304903
2009-03-02,0.8551726135550157
2009-03-03,0.8379298787174088
2009-03-04,0.8413767705147994
2009-03-05,0.7965506254474132
2009-03-06,0.7862058121299144
2009-03-09,0.7689630772923073
2009-03-10,0.789652703927305
2009-03-11,0.798276140308772
2009-03-12,0.7862058121299144
2009-03-13,0.8172402520824109
2009-03-16,0.8155147372210522
2009-03-17,0.834482986920018
2009-03-18,0.799997517244804
2009-03-19,0.7965506254474132
2009-03-20,0.7948251105860544
2009-03-23,0.7931037336500225
2009-03-24,0.7844802972685556
2009-03-25,0.7793078906098061
2009-03-26,0.7844802972685556
2009-03-27,0.7637906706335579
2009-03-30,0.7206900404275304
2009-03-31,0.7034473055899234
2009-04-01,0.7051728204512822
2009-04-02,0.6827576789549256
2009-04-03,0.6982748989311739
2009-04-06,0.7103452271100316
2009-04-07,0.7034473055899234
2009-04-08,0.7000004137925326
2009-04-09,0.6931024922724245
2009-04-14,0.7000004137925326
2009-04-15,0.7103452271100316
2009-04-16,0.7310348537450293
2009-04-17,0.7103452271100316
