row,RB,BH,OMXS30GI
2022-06-14,1.9080569672505219,1.877499657465042,1.0880554078190614
2022-06-15,1.9080569672505219,1.877499657465042,1.0845634289965873
2022-06-16,1.9080569672505219,1.877499657465042,1.0908823373630139
2022-06-17,1.9080569672505219,1.877499657465042,1.095568082774503
2022-06-20,1.9080569672505219,1.877499657465042,1.0912242642069663
2022-06-21,1.9080569672505219,1.877499657465042,1.0737844281312712
2022-06-22,1.9080569672505219,1.877499657465042,1.1079178786369688
2022-06-23,1.9080569672505219,1.877499657465042,1.1011818257890567
2022-06-27,1.9517168978555124,1.9305257625854884,1.0984025340822086
2022-06-28,1.9292945960813348,1.9006898789691657,1.077895385429278
2022-06-29,1.9062532682764195,1.8721877675011875,1.0797701850447905
2022-06-30,1.8710888266021828,1.838578620948396,1.0899110896183677
2022-07-01,1.8844920416924564,1.8547014231809642,1.0741413985027304
2022-07-04,1.8718641536150407,1.8392951899365102,1.1043672927385833
2022-07-05,1.8703757120170643,1.837503767466225,1.1250349056849176
2022-07-06,1.8981048593496943,1.8708242254135323,1.1345091939458578
2022-07-07,1.916645566156529,1.8937544330331848,1.1151983191365267
2022-07-08,1.9194445849251804,1.8958995712290359,1.1332232857508648
2022-07-11,1.8867133264149483,1.8607183364885034,1.111616705962659
2022-07-12,1.9008984703168472,1.8762067166076728,1.0956389127165131
2022-07-13,1.870918663691546,1.8411929737545163,1.0958188082329465
2022-07-14,1.850437276372221,1.823754816814669,1.1111769961899134
2022-07-15,1.8573002404800294,1.8311856792707724,1.1287982948161572
2022-07-18,1.9070191482030046,1.8825659237195493,1.1289095542383416
2022-07-19,1.9074039746492928,1.8854399665784414,1.137346465914971
2022-07-20,1.9206813528683426,1.9014705706456125,1.1394923624324256
2022-07-21,1.9497115026812313,1.945379381556843,1.1344214400354025
2022-07-22,1.9699082493375606,1.9715314083619147,1.1298616841667812
2022-07-25,1.9717414833067326,1.96937210698374,1.1347035061761517
2022-07-26,1.9317854951913813,1.9160799155346335,1.148922773738138
2022-07-27,1.9579817188737016,1.947242442734314,1.16993388056254
2022-07-28,2.0269827003527743,2.0329468167822333,1.1576069633981574
2022-07-29,2.0776676164313472,2.0906036645913217,1.1477133368079704
2022-08-01,2.055077211206968,2.0665251372749163,1.1544224366690998
2022-08-02,2.008837396476436,2.0100234623153184,1.1632000215623894
2022-08-03,2.008837396476436,2.0100234623153184,1.1503892042632102
2022-08-04,2.008837396476436,2.0100234623153184,1.161084212099948
2022-08-05,2.008837396476436,2.0100234623153184,1.1441204409884727
2022-08-08,2.0264786733241777,2.0344237555782563,1.165879336492683
2022-08-09,1.99130449270909,1.984926017816296,1.1656627723779522
2022-08-10,1.99130449270909,1.984926017816296,1.1702858364248305
2022-08-11,1.99130449270909,1.984926017816296,1.17267744389156
2022-08-12,1.9873608274184171,1.9795724762038878,1.1855007974636613
2022-08-15,1.9965168914969231,1.991952541182582,1.1715820870449842
2022-08-16,1.9994594366575673,1.9959676973918885,1.1822727071861991
2022-08-17,1.9840564109166252,1.9748881272930303,1.173429933673714
2022-08-18,1.9949837462627673,1.9896103667271536,1.1492581190388065
2022-08-19,1.953713303044919,1.9333981797968647,1.1432939871960777
2022-08-22,1.9334502925499015,1.9069650680855978,1.1421093094049315
2022-08-23,1.9300444858015073,1.9026153155255157,1.1442652349407239
2022-08-24,1.932147789968026,1.90529208633172,1.126328335643664
2022-08-25,1.9337218411207495,1.9072996644363733,1.1170912963477764
2022-08-26,1.9096256188014877,1.8765168001650245,1.1184502283325408
2022-08-29,1.9104317081298126,1.877520589217351,1.1056704383088443
2022-08-30,1.9109686479016308,1.878189781918902,1.0799058901991732
2022-08-31,1.9187499018737102,1.8878930760913926,1.1084378205564163
2022-09-01,1.8748334455262055,1.83268467821343,1.0933322384988315
2022-09-02,1.917557532086454,1.883877919882086,1.0959701837284819
2022-09-05,1.9143449888424433,1.8781749483902408,1.0928091625111533
2022-09-06,1.9110043831888817,1.8735393881663356,1.0983044377465925
2022-09-07,1.9199236335165557,1.886169987472101,1.1137086965065481
2022-09-08,1.9706994338315602,1.9437614394216742,1.1370217764462862
2022-09-09,2.0058802328377077,1.9809777873106926,1.1161112732120848
2022-09-12,2.060029747688059,2.044889978409787,1.10352046750269
2022-09-13,2.017798778937651,1.9893103926658346,1.1008847161208009
2022-09-14,1.9930708527251797,1.9663353217993065,1.083447700706513
2022-09-15,1.99364497654852,1.966855512083077,1.0813820363357602
2022-09-16,1.980447729617849,1.954891135556357,1.069144753522771
2022-09-19,1.9862631685537404,1.9600930383940611,1.081874085047956
2022-09-20,1.9759526771631009,1.9508163116668216,1.058344127586664
2022-09-21,1.985592895724068,1.959399451349034,1.0468568273012444
2022-09-22,1.9887753992725112,1.9622604979097715,1.043299659859575
2022-09-23,1.9524375657011166,1.9294885100322332,1.0534261477192914
2022-09-26,1.943750746215794,1.9219457509175617,1.058836803112506
2022-09-27,1.943750746215794,1.9219457509175617,1.034543386630253
2022-09-28,1.9692844177588584,1.9419452469081089,1.0544838957471008
2022-09-29,1.9584995004630754,1.9332787986455386,1.0605564663506064
2022-09-30,1.987998862647651,1.9573530333548952,1.1009922146611084
2022-10-03,1.9905176712404917,1.9594050630660445,1.0855854486465684
2022-10-04,2.0702215422933476,2.035320099173795,1.0856528311135252
2022-10-05,2.0596742852156376,2.027065272238608,1.0618586717003982
2022-10-06,2.0625735551352604,2.0294613644516155,1.0595977548788824
2022-10-07,2.0349375354216392,2.006374781759512,1.0579774416036902
2022-10-10,2.0349375354216392,2.006374781759512,1.0581288170992256
2022-10-11,2.0349375354216392,2.006374781759512,1.071108247269208
2022-10-12,2.0349375354216392,2.006374781759512,1.078124485816931
2022-10-13,2.0349375354216392,2.006374781759512,1.1008239151971282
2022-10-14,2.0349375354216392,2.006374781759512,1.118233037404164
2022-10-17,2.0349375354216392,2.006374781759512,1.1112418714022856
2022-10-18,2.0349375354216392,2.006374781759512,1.1005756969932692
2022-10-19,2.0349375354216392,2.006374781759512,1.097986016414369
2022-10-20,2.0349375354216392,2.006374781759512,1.1194829038145058
2022-10-21,2.0349375354216392,2.006374781759512,1.134815392411982
2022-10-24,2.0349375354216392,2.006374781759512,1.138610749039173
2022-10-25,2.0349375354216392,2.006374781759512,1.1375498669431332
2022-10-26,2.0349375354216392,2.006374781759512,1.1410785143639048
2022-10-27,2.0327747998767465,2.004665307931934,1.137753894784942
2022-10-28,1.9978783534842963,1.9752834710268672,1.1414912711498677
2022-10-31,1.9855935514920482,1.964901120657424,1.1446886475586706
2022-11-01,2.0163284173387033,1.990397420572057,1.1328603606497676
2022-11-02,2.011181423625185,1.9859747888170916,1.1558152165907545
2022-11-03,1.992683101594641,1.9708626852743156,1.161371919563512
2022-11-04,2.0642905546472328,2.030299665101213,1.1771936362117765
2022-11-07,2.088636340522759,2.04950143791253,1.1755379079655792
2022-11-08,2.112064917728278,2.068861571039308,1.218888339730489
2022-11-09,2.108273079066822,2.0656836697790584,1.220713621067959
2022-11-10,2.1566233252125455,2.105941392092608,1.2203152809958564
2022-11-11,2.264710287650788,2.212365087318011,1.2145376262128451
2022-11-14,2.222811427982222,2.171720164975924,1.2012291188786555
2022-11-15,2.2058215430301087,2.156293307995295,1.1966358284799674
2022-11-16,2.1507986923652944,2.0960864234717875,1.208379808953469
2022-11-17,2.1196135123108855,2.064924950603158,1.2062426878270598
2022-11-18,2.126849663861858,2.0714033069237665,1.214346448050782
2022-11-21,2.113720962233081,2.059569509378121,1.222033690606665
2022-11-22,2.1318665721094794,2.075722211137506,1.2202478985288996
2022-11-23,2.1318665721094794,2.075722211137506,1.2260333884824872
2022-11-24,2.1318665721094794,2.075722211137506,1.2142383226968283
2022-11-25,2.1318665721094794,2.075722211137506,1.211878055912404
2022-11-28,2.1318665721094794,2.075722211137506,1.21777417847453
2022-11-29,2.1318665721094794,2.075722211137506,1.2309062377673399
2022-11-30,2.1318665721094794,2.075722211137506,1.233438251490798
2022-12-01,2.1201310414631958,2.065066432697228,1.2393610136328834
2022-12-02,2.122048500654511,2.066602532468202,1.2229068420156948
2022-12-05,2.1379047472536055,2.08086477508803,1.2096679109962232
2022-12-06,2.1382699201543236,2.0811964811832495,1.2116674465273114
2022-12-07,2.1306951696902687,2.0743135797074412,1.2258973699212816
2022-12-08,2.1515600074246066,2.0931379006111586,1.2215397614535308
2022-12-09,2.174877307698284,2.120101769173471,1.2399430101032958
2022-12-12,2.144537746633862,2.0876454235566735,1.2389777170882876
2022-12-13,2.1679654699164166,2.1157209188825092,1.2045095480955679
2022-12-14,2.169204210962426,2.1185593501659556,1.1851475879740787
2022-12-15,2.117947674862566,2.0630660479795826,1.1862404375660702
2022-12-16,2.039951389426161,1.9820675804902095,1.1795432471642167
2022-12-19,2.0346326584515446,1.9714173790101228,1.19617229978867
2022-12-20,2.0195821767689344,1.9555065066855146,1.1835272746988865
2022-12-21,2.062159189881986,2.0005030049780608,1.1899170130073233
2022-12-22,2.02685412614158,1.9647194173889695,1.197608329851906
2022-12-23,2.0411225117368,1.9788315078051557,1.1890093868477574
2022-12-27,2.0540989161076855,1.9919353262400676,1.2021060311695622
2022-12-28,2.0452403061971602,1.9825758984677087,1.1836234905935643
2022-12-29,2.0635444010097257,2.0036946048912703,1.202363024764467
2022-12-30,2.022701017582351,1.9638436466187124,1.2106281895020625
2023-01-02,2.062935820631865,2.002406923253681,1.2281927614933335
2023-01-03,2.074496973392553,2.0142441007049072,1.2380929696268046
2023-01-04,2.087100569614565,2.0332622079788707,1.2695931760051975
2023-01-05,2.1414912062222253,2.079745991673052,1.2631523523846029
2023-01-09,2.2014868167511983,2.1325565141218314,1.278845258828592
2023-01-10,2.201601361688208,2.1325754467124294,1.2889695528405472
2023-01-11,2.211772656551544,2.1421885087075525,1.2842838074290581
2023-01-12,2.237442981684118,2.164567995901501,1.2888705162844618
2023-01-13,2.242856942244107,2.1699886521750598,1.281763703164876
2023-01-16,2.2701097940010335,2.1994592145108656,1.2851823447907555
2023-01-17,2.256036478729675,2.185122901518923,1.2592071872959918
2023-01-18,2.2322962593530216,2.151999950837599,1.2728363098101665
2023-01-19,2.196218866881637,2.1201896296111693,1.2885379916452009
2023-01-20,2.2077139559112258,2.131334086156632,1.2836939757880694
2023-01-23,2.2252664520271277,2.1485283905410597,1.276818143497075
2023-01-24,2.2267864427730477,2.150040852500801,1.2688422532571588
2023-01-25,2.2297423893300246,2.152986173159245,1.2729742088123104
2023-01-26,2.2411365131748715,2.164369439487824,1.2744099254687233
2023-01-27,2.237823672800629,2.1610261025241857,1.2735167160230179
2023-01-30,2.2379027841829884,2.1611057057852245,1.2802314572069624
2023-01-31,2.2315743210251715,2.154737444902103,1.3249903392346793
2023-02-01,2.225607544765746,2.1487672003241767,1.3291125791783163
2023-02-02,2.225607544765746,2.1487672003241767,1.3080779668421851
2023-02-03,2.219478696851758,2.142041412067625,1.3061063245183486
2023-02-06,2.187823882672249,2.107495317840794,1.299930956476881
2023-02-07,2.187823882672249,2.107495317840794,1.2948525123161048
2023-02-08,2.187823882672249,2.107495317840794,1.2748104593885872
2023-02-09,2.187823882672249,2.107495317840794,1.2935841549032028
2023-02-10,2.187823882672249,2.107495317840794,1.2931619959125484
2023-02-13,2.187823882672249,2.107495317840794,1.3063006367486423
2023-02-14,2.187823882672249,2.107495317840794,1.3071167481158765
2023-02-15,2.187823882672249,2.107495317840794,1.3029691222195723
2023-02-16,2.187823882672249,2.107495317840794,1.2966376775802235
2023-02-17,2.1859443088898844,2.1055924306084823,1.2879697850750031
2023-02-20,2.1907741300419836,2.110473750030499,1.2878625999415183
2023-02-21,2.1844984749819676,2.10410321451363,1.291127358817278
2023-02-22,2.1763011749895402,2.0958297917644493,1.278868764340321
2023-02-23,2.167050511526076,2.0865635582853668,1.295452059568608
2023-02-24,2.1405590625326765,2.0602540739429718,1.2906813809080713
2023-02-27,2.1551660141146662,2.074401626844071,1.2836826931424394
2023-02-28,2.1596904779476493,2.078642348889979,1.2836773652264473
2023-03-01,2.1778366615950167,2.095782863496496,1.3057549954697045
2023-03-02,2.1517423873897954,2.0689732663530123,1.3110308859290052
2023-03-03,2.192896883821677,2.111823149494495,1.3011331850501184
2023-03-06,2.1805260444806356,2.1000877151027217,1.3033715365803742
2023-03-07,2.1580687493697224,2.0769457793966537,1.3013929993064306
2023-03-08,2.1659883706492407,2.0841034758486017,1.2706455961170149
2023-03-09,2.140703627479239,2.0586085078690615,1.2500738856585352
2023-03-10,2.0847867061155596,1.9991770089291652,1.267338527320143
2023-03-13,2.05383078229748,1.9670430619659403,1.2154255077425589
2023-03-14,2.05383078229748,1.9670430619659403,1.2319069457533531
2023-03-15,2.012849472024259,1.9257845895446424,1.2103354675293294
2023-03-16,2.012849472024259,1.9257845895446424,1.2281272594673152
2023-03-17,2.012849472024259,1.9257845895446424,1.243594512998705
2023-03-20,2.012849472024259,1.9257845895446424,1.2444225338252148
2023-03-21,2.012849472024259,1.9257845895446424,1.2407475254180769
2023-03-22,2.012849472024259,1.9257845895446424,1.2168063782049374
2023-03-23,2.012849472024259,1.9257845895446424,1.23185429340708
2023-03-24,1.9908059865039556,1.9041071437112773,1.2340976594465047
2023-03-27,1.9966762855416695,1.9097475554134729,1.2537843090366783
2023-03-28,1.9838859477740327,1.8981080101741155,1.2851823447907555
2023-03-29,2.0037624169720885,1.917313086510873,1.3024820880165455
2023-03-30,2.029757352884919,1.9417423655486623,1.2950283335438382
2023-03-31,2.060319151624729,1.971615179399816,1.297893498720203
2023-04-03,2.0495439963235347,1.9608198370482253,1.2814101802684705
2023-04-04,2.0337712800040415,1.9446994242643136,1.2876848982728464
2023-04-05,2.0211572405765357,1.9322074350860021,1.303277514533458
2023-04-06,2.0342582435943712,1.9450197316791424,1.3056183500948526
2023-04-11,2.0468692865923335,1.957511720857454,1.3115022497908795
2023-04-12,2.0468692865923335,1.957511720857454,1.3258449996411492
2023-04-13,2.049424678960114,1.960074180176082,1.325959393131564
2023-04-14,2.073640517828424,1.9844175437030485,1.329856293569425
2023-04-17,2.04248490043865,1.9502501856554282,1.3259681685226097
2023-04-18,2.0478581971436105,1.955043308387079,1.325458882435146
2023-04-19,2.034023441934902,1.9426375789639827,1.3240388361198856
2023-04-20,2.0391236417579637,1.947148753299654,1.3319460902655529
2023-04-21,2.0280224864520795,1.9372805594403733,1.3256861023818605
2023-04-24,2.0280224864520795,1.9372805594403733,1.3219424578804735
2023-04-25,2.0280224864520795,1.9372805594403733,1.3411458341494968
2023-04-26,2.0280224864520795,1.9372805594403733,1.3438022703817076
2023-04-27,2.0280224864520795,1.9372805594403733,1.3227582558408848
2023-04-28,2.0280224864520795,1.9372805594403733,1.3258481337093797
2023-05-02,2.0280224864520795,1.9372805594403733,1.3210752612010814
2023-05-03,2.0280224864520795,1.9372805594403733,1.3295573034602308
2023-05-04,2.0280224864520795,1.9372805594403733,1.3287709657411868
2023-05-05,2.0280224864520795,1.9372805594403733,1.319561819652551
2023-05-08,2.0280224864520795,1.9372805594403733,1.3107080769012591
2023-05-09,2.0280224864520795,1.9372805594403733,1.3233205076814445
2023-05-10,2.0280224864520795,1.9372805594403733,1.3269535195742934
2023-05-11,2.0280224864520795,1.9372805594403733,1.3359799494850881
2023-05-12,2.0280224864520795,1.9372805594403733,1.327653357010174
2023-05-15,2.0398138814288083,1.949089514501603,1.3338497233087863
2023-05-16,2.027771908481864,1.9368901807606627,1.3588915552844936
2023-05-17,2.028844339415721,1.9379637221298658,1.3558834765968155
2023-05-19,2.031960843777343,1.9410867515675463,1.3464035470130606
2023-05-22,2.019532948708368,1.928594633816824,1.3242403567071097
2023-05-23,2.0088179423118917,1.9179568147947241,1.3252369904044232
2023-05-24,2.0088179423118917,1.9179568147947241,1.3493636744568112
2023-05-25,2.0088179423118917,1.9179568147947241,1.3413144470203004
2023-05-26,2.0088179423118917,1.9179568147947241,1.3391867280985827
2023-05-29,2.0048124206877898,1.9140225706006326,1.327285103993085
2023-05-30,1.999025252390878,1.908361097248159,1.3376594966498379
2023-05-31,1.9847197217622787,1.89444730680564,1.3614602376062488
2023-06-01,1.9969321495655266,1.9061540822124492,1.36179276224551
2023-06-02,2.065422187192564,1.9705624877955732,1.3690960814431508
2023-06-05,2.0447562450055305,1.9504154508059124,1.3676826166711746
2023-06-07,2.084671779509797,1.9890308378371577,1.3670887107414862
2023-06-08,2.088955458596088,1.9932492858001358,1.3656153852663067
2023-06-09,2.1104791328740102,2.0144565442901934,1.3783575664712366
2023-06-12,2.0937021210370634,1.997869513610284,1.3734850305932071
2023-06-13,2.0819974290602534,1.9866291698943404,1.3722445663875569
2023-06-14,2.03612144256867,1.942612050951497,1.3793573342367809
2023-06-15,2.0373426879983105,1.9438732613973844,1.3615664825192644
2023-06-16,2.0333783929909797,1.9397743274482506,1.354724184758337
2023-06-19,2.0147038850156034,1.9205408681484701,1.3455009353626635
2023-06-20,2.0147038850156034,1.9205408681484701,1.3275530668267967
2023-06-21,2.0147038850156034,1.9205408681484701,1.3293877503689582
2023-06-22,2.0147038850156034,1.9205408681484701,1.333009166209354
2023-06-26,2.0147038850156034,1.9205408681484701,1.3433841856797528
2023-06-27,2.0147038850156034,1.9205408681484701,1.356867260614384
2023-06-28,2.0147038850156034,1.9205408681484701,1.3717938873760045
2023-06-29,2.0147038850156034,1.9205408681484701,1.362701015218722
2023-06-30,2.0147038850156034,1.9205408681484701,1.363492994260581
2023-07-03,2.0134086719747706,1.919231617381838,1.3536883752081412
2023-07-04,2.0268279291820526,1.9322336608485449,1.329397465980473
2023-07-05,2.00253259086321,1.9083513490597745,1.3339553414081557
2023-07-06,1.9645002123697939,1.871591763087716,1.3325309073973728
2023-07-07,1.9921146084632235,1.8978338738856992,1.3350087017404422
2023-07-10,2.009883303458516,1.914788810778892,1.3446556771608853
2023-07-11,2.023928690026111,1.9284546435861294,1.3428714521172356
2023-07-12,2.0680436967439872,1.9716906978512156,1.3350789048688063
2023-07-13,2.08442839725198,1.9880105126480474,1.332136328207147
2023-07-14,2.106690840482261,2.0110998033457617,1.3414598677861977
2023-07-17,2.080589321985186,1.9857160367118605,1.3277549008208438
2023-07-18,2.080589321985186,1.9857160367118605,1.3210865438467114
2023-07-19,2.080589321985186,1.9857160367118605,1.3228262651214875
2023-07-20,2.0788387209570116,1.9838711332861834,1.3325425034498257
2023-07-21,2.099589114488285,2.00570249049003,1.3416156309772558
2023-07-24,2.101595273893338,2.0078548778199865,1.327447135320604
2023-07-25,2.156392186857894,2.058704250165007,1.338682769927111
2023-07-26,2.1450250909002877,2.0482008849788476,1.3389996242252191
2023-07-27,2.1550577774157427,2.0582476461529295,1.3372548884412743
2023-07-28,2.155236530173136,2.0587266169933387,1.3308410178074623
2023-07-31,2.1724278933084578,2.0750527909843632,1.3205170836492215
2023-08-01,2.1392690351558303,2.0403561295288255,1.3049808806167595
2023-08-02,2.1059545489339024,2.0094338396499647,1.312735505639599
2023-08-03,2.107727151058265,2.0117340862329356,1.3128455114344912
2023-08-04,2.114006377923384,2.017676787414416,1.3037034344059892
2023-08-07,2.109035781124898,2.0129446364736077,1.3126646756975888
2023-08-08,2.1020672174998363,2.0063416351608514,1.3211598810433063
2023-08-09,2.10767927748315,2.0116240362110562,1.3094074385855825
2023-08-10,2.095700523105797,2.0002888839574915,1.3093516521710789
2023-08-11,2.09087714141458,1.9957768330604413,1.294613696316937
2023-08-14,2.0783491341233047,1.9841115307412387,1.29583598292685
2023-08-15,2.063395260770089,1.9703552780063298,1.280384713143436
2023-08-16,2.058539641848404,1.965953277131159,1.2750956595975669
2023-08-17,2.0736634074361042,1.9795994798441885,1.2711564492385938
2023-08-18,2.064767691949132,1.9714557782251225,1.2798425193395515
2023-08-21,2.0681628936976977,1.974537178837742,1.28047027320613
2023-08-22,2.070942682533313,1.9770683293409654,1.275146744909725
2023-08-23,2.074920396782984,1.9806999800629812,1.2767648643371556
2023-08-24,2.0649540545993617,1.9715658282470017,1.292122112073653
2023-08-25,2.067621483945917,1.9739869287283458,1.30231222151845
2023-08-28,2.069435505251362,1.9756376790565346,1.2985215659936047
2023-08-29,2.0793348000495544,1.9846617808506348,1.2983238062882572
2023-08-30,2.0805974108615506,1.9855716986643606,1.2991922565949414
2023-08-31,2.1003528967326353,2.0055774182630954,1.3036824361488444
2023-09-01,2.1084927182505004,2.0128670945830422,1.3095892145429542
2023-09-04,2.1179718800387963,2.02103447576344,1.3089821455266974
2023-09-05,2.1500461321270934,2.053064034546492,1.2988841776878788
2023-09-06,2.1419565993548337,2.042106387031456,1.2933939169616087
2023-09-07,2.124439462240619,2.0265491004603167,1.298277422078445
2023-09-08,2.124439462240619,2.0265491004603167,1.293855251805145
2023-09-11,2.124439462240619,2.0265491004603167,1.2851463030061043
2023-09-12,2.124439462240619,2.0265491004603167,1.3016318153055983
2023-09-13,2.124439462240619,2.0265491004603167,1.3046010315472176
2023-09-14,2.124439462240619,2.0265491004603167,1.299740405128464
2023-09-15,2.124439462240619,2.0265491004603167,1.2939047700831876
2023-09-18,2.124439462240619,2.0265491004603167,1.3089091217369258
2023-09-19,2.124439462240619,2.0265491004603167,1.294871003318665
2023-09-20,2.145287079628862,2.0488593082593636,1.287211653970034
2023-09-21,2.1386902558907654,2.0416624670338646,1.2813788395861652
2023-09-22,2.147319359964813,2.0510183606270136,1.2677305992557841
2023-09-25,2.140734510654893,2.0438215194015146,1.266046664395512
2023-09-26,2.1357653033413952,2.03842388848239,1.2714425896680426
2023-09-27,2.1377622788470907,2.0405829408500398,1.2820539178830248
2023-09-28,2.126467186775482,2.0283483107666913,1.2763915968108976
2023-09-29,2.154565317931355,2.0567440431448785,1.2639540470379766
2023-10-02,2.1350295328141042,2.0355133615296563,1.2590279185932047
2023-10-03,2.134345228476664,2.034911370103717,1.2651490672542838
2023-10-04,2.1309215113953734,2.031901412974021,1.2811801396603486
2023-10-05,2.130578035974452,2.0316004172610516,1.2694082659795953
2023-10-06,2.137793346207554,2.037921327233413,1.3049924766692127
2023-10-09,2.1135622913575003,2.016550631612571,1.3053773402479236
2023-10-10,2.1135622913575003,2.016550631612571,1.3163359232228502
2023-10-11,2.1135622913575003,2.016550631612571,1.3030738000984725
2023-10-12,2.1135622913575003,2.016550631612571,1.3036316642435097
2023-10-13,2.1135622913575003,2.016550631612571,1.2926056988016263
2023-10-16,2.1170642020676875,2.020324664257032,1.2760590721716367
2023-10-17,2.075179838357715,1.975036272523503,1.2640280110482174
2023-10-18,2.075179838357715,1.975036272523503,1.2377131205572625
2023-10-19,2.075179838357715,1.975036272523503,1.2310635679925135
2023-10-20,2.075179838357715,1.975036272523503,1.235648709813802
2023-10-23,2.075179838357715,1.975036272523503,1.2359326563954893
2023-10-24,2.0775794742246005,1.97729176550433,1.2303966382730531
2023-10-25,2.087659918058781,1.9867885780551824,1.221517822975917
2023-10-26,2.098392746427567,1.9969976515473487,1.2259823031703294
2023-10-27,2.09999872227259,1.9985408835868625,1.237095082302199
2023-10-30,2.1040692043774354,2.002458318764089,1.235689452700799
2023-10-31,2.104929312087704,2.003289289862289,1.2579604549538808
2023-11-01,2.111231598014397,2.0097706763888614,1.2679725493231824
2023-11-02,2.1545597803129426,2.054347548658384,1.266029113613421
2023-11-03,2.1440118078973,2.0436925649590596,1.261598167949075
2023-11-06,2.172455412360681,2.0706342583153323,1.2605582841101801
2023-11-07,2.1472442400979723,2.0479571863756125,1.2758371801409139
2023-11-08,2.162787271503466,2.0671785810305496,1.2629906344639066
2023-11-09,2.192370119361038,2.0953645852412834,1.267316588842529
2023-11-10,2.147450381041307,2.0503774524191987,1.295589018350283
2023-11-13,2.1541494226061317,2.057234038257284,1.309313103131843
2023-11-14,2.234425873548257,2.139971223706101,1.2965179561738167
2023-11-15,2.2690896957921844,2.1722460847483576,1.3128126037180705
2023-11-16,2.2273845070411458,2.132150654982289,1.3172990223900969
2023-11-17,2.27483323979374,2.181108355129505,1.3117717796587063
2023-11-20,2.2878235641533293,2.194591257307225,1.3213839669217902
2023-11-21,2.274662499110166,2.180987261367513,1.329242016196238
2023-11-22,2.275738384714025,2.1841209274502185,1.3310497467516167
2023-11-23,2.275832653634762,2.183662772058424,1.329609955806504
2023-11-24,2.2709434934269583,2.1790378431500974,1.3224166424037551
2023-11-27,2.254582059302779,2.159705242911943,1.3332793228908268
2023-11-28,2.2460595841645214,2.15187037255749,1.332958394304019
2023-11-29,2.237341823062736,2.143916792046151,1.3435581264665482
2023-11-30,2.225670559815999,2.1333515880833276,1.3456993218816569
2023-12-01,2.260922933813323,2.164928489814912,1.3540572550388765
2023-12-04,2.2466572195310763,2.151751662400604,1.3670965459120625
2023-12-05,2.245355488712645,2.1505645608317474,1.3656025355865613
2023-12-06,2.2659467109087443,2.169320765619681,1.3810528651495062
2023-12-07,2.2526349299713604,2.1569749093035733,1.3970384935662281
2023-12-08,2.268437440549045,2.1714575484436227,1.3940197590465664
2023-12-11,2.271886661188501,2.174662722679536,1.3868706360058682
2023-12-12,2.2563484745832207,2.1601800835394855,1.4122456194344826
2023-12-13,2.2533782356343073,2.1574497499311156,1.424891584744735
2023-12-14,2.3043942113189546,2.2042215517440638,1.4175697745445337
2023-12-15,2.3480442935241284,2.2514920628346657,1.4237620665544461
2023-12-18,2.3537241907735065,2.2563519424210163,1.4275257690925085
2023-12-19,2.3835751943682872,2.288524121426811,1.4181473833194234
2023-12-20,2.3516250569408546,2.255497256653461,1.4192869305280498
2023-12-21,2.3395798509592773,2.2439576228609126,1.4271860360963176
2023-12-22,2.340133452614766,2.2455835614308315,1.4264285318049945
2023-12-27,2.357281646670491,2.263215089604653,1.4306438535750787
2023-12-28,2.363939912357694,2.2702410407195726,1.4299647009895193
2023-12-29,2.3565569300950013,2.263069499874487,1.407102613468157
2024-01-02,2.3331291711408406,2.235764005678558,1.4102432632419868
2024-01-03,2.3331291711408406,2.235764005678558,1.3958923648143176
2024-01-04,2.3331291711408406,2.235764005678558,1.4077789453923086
2024-01-05,2.3331291711408406,2.235764005678558,1.3999873383643486
2024-01-08,2.3331291711408406,2.235764005678558,1.398324088354398
2024-01-09,2.323082768934814,2.2242898884366524,1.3949258181720172
2024-01-10,2.3242750105406307,2.2256397845827585,1.4066995722937088
2024-01-11,2.315044607603562,2.2151780894504327,1.3974465492498451
2024-01-12,2.3351545503896944,2.237788849897718,1.3874858535995245
2024-01-15,2.3272162584510068,2.230673801834974,1.3719985420314593
2024-01-16,2.3240454784643942,2.228345033968498,1.379225703371098
2024-01-17,2.305073377120858,2.2105595612002165,1.3720637306506547
2024-01-18,2.3024146996385957,2.207522294871476,1.391524727328229
2024-01-19,2.3263981860931646,2.234857691830135,1.3956645180539569
2024-01-22,2.308121208200177,2.2135968275289564,1.4037946044508156
2024-01-23,2.3252184023349933,2.2331703216475023,1.4107371923951209
2024-01-24,2.3467159237958612,2.2581434003504737,1.4151574822274826
2024-01-25,2.3547037727949234,2.2675926733732203,1.4139223459378245
2024-01-26,2.372198278626733,2.286204874323881,1.4141031816747271
2024-01-29,2.367556439048622,2.2811618230198256,1.4070797347700739
2024-01-30,2.355534168969842,2.2702222774798937,1.4119823577031165
2024-01-31,2.3625592840725567,2.2784490202736065,1.4143225664508652
2024-02-01,2.347514360236072,2.261829898135698,1.3975910297952732
2024-02-02,2.317855023300379,2.2296167821320245,1.408125573338607
2024-02-05,2.2969559965484225,2.20701857570158,1.4074743139602994
2024-02-06,2.2969559965484225,2.20701857570158,1.408706002774904
2024-02-07,2.2969559965484225,2.20701857570158,1.405077378577578
2024-02-08,2.2969559965484225,2.20701857570158,1.4140834370448747
2024-02-09,2.2969559965484225,2.20701857570158,1.4052848538944402
2024-02-12,2.2969559965484225,2.20701857570158,1.4108421836808442
2024-02-13,2.2969559965484225,2.20701857570158,1.4246822289869345
